player_id,player_name,team,opponent,position,overall_signal_score,signal_tier,top_positive_driver_1,top_positive_driver_2,top_positive_driver_3,top_negative_driver_1,top_negative_driver_2,top_negative_driver_3,driver_notes
00-0031345,J.Garoppolo,LA,SEA,QB,43.96,WATCH,recent form: 97.4,data quality: 79.0,opponent defense fit: 74.1,projection strength: 14.8,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,K.Toney,CLE,,WR,43.89,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 26.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0039376,S.Rattler,NO,TB,QB,43.83,WATCH,recent form: 99.1,opponent defense fit: 96.3,data quality: 79.0,projection strength: 7.4,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,C.Schrader,LA,,RB,43.76,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 26.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,G.Brightwell,CLE,,RB,43.49,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 25.5,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Stidham,DEN,KC,QB,43.47,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 25.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,C.Uzomah,PHI,,TE,43.47,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 25.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Hasty,NE,,RB,43.45,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 25.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,A.Shampklin,PIT,,RB,43.29,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 25.0,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,Q.Morris,BUF,,TE,43.22,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.8,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,P.Hesse,ATL,,TE,43.18,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.8,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Allen,LA,,TE,43.15,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.7,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.McKee,PHI,NYG,QB,43.11,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Ross,KC,,WR,43.11,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,E.Gray,NYG,,RB,43.08,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.5,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,F.Franks,CAR,,TE,43.04,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,T.Taylor,NYJ,BUF,QB,42.96,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.2,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Trubisky,BUF,DEN,QB,42.93,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.2,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,A.Armah,WAS,,RB,42.88,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 24.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Ingram,KC,,RB,42.8,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 23.9,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,M.Penix,ATL,CAR,QB,42.75,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 23.8,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Martin-Robinson,TEN,,TE,42.6,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 23.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Vaughn,SF,,RB,42.47,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 23.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Stoll,PHI,,TE,42.46,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 23.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Brissett,NE,LAC,QB,42.14,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 22.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,X.Weaver,ARI,,WR,42.11,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 22.3,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,K.Pickett,PHI,KC,QB,42.03,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 22.1,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Wayne,HOU,,WR,41.89,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 21.8,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,J.Wilson,PHI,,WR,41.82,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 21.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,D.Ridder,LV,LAC,QB,41.82,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 21.6,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,E.Ezukanma,MIA,,WR,41.75,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 21.5,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
,Z.Davidson,BUF,,TE,41.72,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 21.4,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
00-0033949,J.Dobbs,SF,ARI,QB,41.56,WATCH,recent form: 99.0,data quality: 79.0,,projection strength: 18.5,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
00-0039150,B.Young,CAR,ATL,QB,41.38,WATCH,recent form: 99.2,opponent defense fit: 87.0,data quality: 79.0,projection strength: 3.7,usage foundation: 33.3,role and availability context: 35.0,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; game environment limited
,G.Holani,SEA,,RB,41.33,WATCH,usage foundation: 66.7,data quality: 65.7,,projection strength: 20.5,role and availability context: 35.0,missing signal count: 5,Research-only driver summary. Limitations: weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited
