player_id,player_name,team,opponent,position,primary_market_family,all_families_count,best_signal_score,overall_signal_score,signal_tier,recommended_user_action,signal_explanation,top_signal_reason,review_reason,blocked_reason,top_positive_driver_1,top_positive_driver_2,top_positive_driver_3,top_negative_driver_1,top_negative_driver_2,top_negative_driver_3,green_signal_count,yellow_signal_count,red_flag_count,missing_signal_count,data_quality_score,readiness_status,roster_status,role_status,injury_status,usage_status,final_readiness
,A.Prentice,NO,,RB,receiving,2,32.34,32.34,REVIEW,PRIORITY_REVIEW,REVIEW at 32.3. Main support: data quality: 65.7. Main caution: projection strength: 19.0; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 19.0,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,J.Winston,CLE,KC,QB,rushing,1,31.2,31.2,REVIEW,PRIORITY_REVIEW,REVIEW at 31.2. Main support: data quality: 65.7. Main caution: projection strength: 16.4; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 16.4,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,A.Rodgers,NYJ,MIA,QB,rushing,1,31.03,31.03,REVIEW,PRIORITY_REVIEW,REVIEW at 31.0. Main support: data quality: 65.7. Main caution: projection strength: 16.0; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 16.0,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,C.Oladokun,KC,DEN,QB,rushing,1,29.73,29.73,REVIEW,PRIORITY_REVIEW,REVIEW at 29.7. Main support: data quality: 65.7. Main caution: projection strength: 13.1; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 13.1,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,K.Juszczyk,SF,,FB,receiving,1,29.55,29.55,REVIEW,PRIORITY_REVIEW,REVIEW at 29.6. Main support: data quality: 65.7. Main caution: projection strength: 12.7; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 12.7,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,J.Johnson,BAL,HOU,QB,rushing,1,29.22,29.22,REVIEW,PRIORITY_REVIEW,REVIEW at 29.2. Main support: data quality: 65.7. Main caution: projection strength: 11.9; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 11.9,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,B.Zappe,CLE,BAL,QB,rushing,1,28.75,28.75,REVIEW,PRIORITY_REVIEW,REVIEW at 28.8. Main support: data quality: 65.7. Main caution: projection strength: 10.8; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 10.8,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,B.VanSumeren,PHI,,RB,receiving,1,28.39,28.39,REVIEW,PRIORITY_REVIEW,REVIEW at 28.4. Main support: data quality: 65.7. Main caution: projection strength: 10.0; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 10.0,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,J.Haener,NO,WAS,QB,rushing,1,27.44,27.44,REVIEW,PRIORITY_REVIEW,REVIEW at 27.4. Main support: data quality: 65.7. Main caution: projection strength: 7.8; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 7.8,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,C.Ham,MIN,,FB,receiving,1,27.37,27.37,REVIEW,PRIORITY_REVIEW,REVIEW at 27.4. Main support: data quality: 65.7. Main caution: projection strength: 7.7; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 7.7,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,T.Boyle,NYG,BAL,QB,rushing,1,27.28,27.28,REVIEW,PRIORITY_REVIEW,REVIEW at 27.3. Main support: data quality: 65.7. Main caution: projection strength: 7.5; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 7.5,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,S.Thompson,MIA,SEA,QB,rushing,1,26.95,26.95,REVIEW,PRIORITY_REVIEW,REVIEW at 26.9. Main support: data quality: 65.7. Main caution: projection strength: 6.7; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 6.7,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,D.Mills,HOU,TEN,QB,rushing,1,26.79,26.79,REVIEW,PRIORITY_REVIEW,REVIEW at 26.8. Main support: data quality: 65.7. Main caution: projection strength: 6.3; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 6.3,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,A.Ingold,MIA,,FB,receiving,1,26.07,26.07,REVIEW,PRIORITY_REVIEW,REVIEW at 26.1. Main support: data quality: 65.7. Main caution: projection strength: 4.7; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 4.7,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,K.Allen,PIT,DAL,QB,rushing,1,25.65,25.65,REVIEW,PRIORITY_REVIEW,REVIEW at 25.6. Main support: data quality: 65.7. Main caution: projection strength: 3.7; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 3.7,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,A.Williams,ATL,,RB,receiving,1,25.62,25.62,REVIEW,PRIORITY_REVIEW,REVIEW at 25.6. Main support: data quality: 65.7. Main caution: projection strength: 3.7; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 3.7,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,B.Allen,SF,CHI,QB,rushing,1,25.48,25.48,REVIEW,PRIORITY_REVIEW,REVIEW at 25.5. Main support: data quality: 65.7. Main caution: projection strength: 3.4; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 3.4,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,M.Burton,DEN,,FB,receiving,1,25.24,25.24,REVIEW,PRIORITY_REVIEW,REVIEW at 25.2. Main support: data quality: 65.7. Main caution: projection strength: 2.8; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 2.8,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,J.Kelly,BAL,,RB,receiving,1,24.84,24.84,REVIEW,PRIORITY_REVIEW,REVIEW at 24.8. Main support: data quality: 65.7. Main caution: projection strength: 1.9; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 1.9,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,M.White,BUF,NE,QB,rushing,1,24.83,24.83,REVIEW,PRIORITY_REVIEW,REVIEW at 24.8. Main support: data quality: 65.7. Main caution: projection strength: 1.9; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 1.9,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,J.Cabinda,DET,,FB,receiving,1,24.77,24.77,REVIEW,PRIORITY_REVIEW,REVIEW at 24.8. Main support: data quality: 65.7. Main caution: projection strength: 1.7; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 1.7,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,J.Matthews,CAR,,TE,receiving,1,24.7,24.7,REVIEW,PRIORITY_REVIEW,REVIEW at 24.7. Main support: data quality: 65.7. Main caution: projection strength: 1.6; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 1.6,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,T.Bridgewater,DET,WAS,QB,rushing,1,24.67,24.67,REVIEW,PRIORITY_REVIEW,REVIEW at 24.7. Main support: data quality: 65.7. Main caution: projection strength: 1.5; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 1.5,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,K.Smith,ATL,,FB,receiving,1,24.63,24.63,REVIEW,PRIORITY_REVIEW,REVIEW at 24.6. Main support: data quality: 65.7. Main caution: projection strength: 1.4; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 1.4,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,B.Cupp,KC,,TE,receiving,1,24.56,24.56,REVIEW,PRIORITY_REVIEW,REVIEW at 24.6. Main support: data quality: 65.7. Main caution: projection strength: 1.2; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 1.2,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,C.Tune,ARI,SF,QB,rushing,1,24.5,24.5,REVIEW,PRIORITY_REVIEW,REVIEW at 24.5. Main support: data quality: 65.7. Main caution: projection strength: 1.1; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 1.1,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,P.Ricard,BAL,,FB,receiving,1,24.36,24.36,REVIEW,PRIORITY_REVIEW,REVIEW at 24.4. Main support: data quality: 65.7. Main caution: projection strength: 0.8; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 0.8,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,R.Gilliam,BUF,,FB,receiving,1,24.29,24.29,REVIEW,PRIORITY_REVIEW,REVIEW at 24.3. Main support: data quality: 65.7. Main caution: projection strength: 0.6; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 0.6,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
,K.Blasingame,PHI,,FB,receiving,1,24.15,24.15,REVIEW,PRIORITY_REVIEW,REVIEW at 24.1. Main support: data quality: 65.7. Main caution: projection strength: 0.3; usage foundation: 33.3.,data quality: 65.7,"Context V1: defense fit missing/low reliability for some players; game environment missing for some players; weather, route share, first-read share, and coverage are not sourced.",,data quality: 65.7,,,projection strength: 0.3,usage foundation: 33.3,role and availability context: 35.0,0,0,0,5,65.7,DATA_NEEDS_LIVE_CONTEXT,NEEDS DATA,NEEDS DATA,NEEDS DATA,HISTORICAL TEST ONLY,NO-GO
